    Time   Pump 2       LT     Flow 
   985.90    5.000    7.465    2.990
   986.00    5.000    7.465    2.990
   986.10    5.000    7.465    2.985
   986.20    5.000    7.465    2.985
   986.30    5.000    7.465    2.985
   986.40    5.000    7.465    2.985
   986.50    5.000    7.465    2.980
   986.60    5.000    7.465    2.985
   986.70    5.000    7.465    2.985
   986.80    5.000    7.465    2.985
   986.90    5.000    7.465    2.985
   987.00    5.000    7.465    2.985
   987.10    5.000    7.470    2.985
   987.20    5.000    7.465    2.985
   987.30    5.000    7.470    2.985
   987.40    5.000    7.465    2.985
   987.50    5.000    7.470    2.990
   987.60    5.000    7.470    2.990
   987.70    5.000    7.470    2.990
   987.80    5.000    7.470    2.990
   987.90    5.000    7.470    2.990
   988.00    5.000    7.470    2.990
   988.10    5.000    7.470    2.995
   988.20    5.000    7.470    2.995
   988.30    5.000    7.470    2.990
   988.40    5.000    7.470    2.990
   988.50    5.000    7.470    2.990
   988.60    5.000    7.470    2.985
   988.70    5.000    7.470    2.985
   988.80    5.000    7.470    2.985
   988.90    5.000    7.470    2.985
   989.00    5.000    7.470    2.985
   989.10    5.000    7.470    2.980
   989.20    5.000    7.470    2.980
   989.30    5.000    7.470    2.980
   989.40    5.000    7.470    2.985
   989.50    5.000    7.470    2.985
   989.60    5.000    7.470    2.985
   989.70    5.000    7.470    2.985
   989.80    5.000    7.470    2.985
   989.90    5.000    7.470    2.990
   990.00    5.000    7.470    2.985
   990.10    5.000    7.470    2.990
   990.20    5.000    7.470    2.985
   990.30    5.000    7.470    2.990
   990.40    5.000    7.470    2.990
   990.50    5.000    7.470    2.990
   990.60    5.000    7.470    2.990
   990.70    5.000    7.470    2.990
   990.80    5.000    7.470    2.990
   990.90    5.000    7.470    2.990
   991.00    5.000    7.470    2.990
   991.10    5.000    7.470    2.990
   991.20    5.000    7.470    2.985
   991.30    5.000    7.470    2.985
   991.40    5.000    7.470    2.985
   991.50    5.000    7.470    2.985
   991.60    5.000    7.475    2.985
   991.70    5.000    7.475    2.985
   991.80    5.000    7.475    2.985
   991.90    5.000    7.475    2.985
   992.00    5.000    7.475    2.985
   992.10    5.000    7.475    2.985
   992.20    5.000    7.475    2.985
   992.30    5.000    7.475    2.980
   992.40    5.000    7.475    2.980
   992.50    5.000    7.475    2.980
   992.60    5.000    7.475    2.980
   992.70    5.000    7.475    2.980
   992.80    5.000    7.475    2.980
   992.90    5.000    7.475    2.980
   993.00    5.000    7.475    2.985
   993.10    5.000    7.475    2.985
   993.20    5.000    7.475    2.980
   993.30    5.000    7.475    2.980
   993.40    5.000    7.475    2.980
   993.50    5.000    7.475    2.980
   993.60    5.000    7.475    2.980
   993.70    5.000    7.475    2.980
   993.80    5.000    7.475    2.980
   993.90    5.000    7.475    2.980
   994.00    5.000    7.475    2.975
   994.10    5.000    7.475    2.980
   994.20    5.000    7.475    2.980
   994.30    5.000    7.475    2.985
   994.40    5.000    7.475    2.985
   994.50    5.000    7.475    2.985
   994.60    5.000    7.475    2.985
   994.70    5.000    7.475    2.985
   994.80    5.000    7.475    2.985
   994.90    5.000    7.475    2.985
   995.00    5.000    7.475    2.990
   995.10    5.000    7.475    2.990
   995.20    5.000    7.475    2.985
   995.30    5.000    7.475    2.985
   995.40    5.000    7.475    2.990
   995.50    5.000    7.475    2.990
   995.60    5.000    7.475    2.990
   995.70    5.000    7.475    2.990
   995.80    5.000    7.475    2.990
   995.90    5.000    7.475    2.990
   996.00    5.000    7.475    2.990
   996.10    5.000    7.475    2.990
   996.20    5.000    7.475    2.995
   996.30    5.000    7.475    2.990
   996.40    5.000    7.475    2.990
   996.50    5.000    7.475    2.990
   996.60    5.000    7.475    2.990
   996.70    5.000    7.475    2.990
   996.80    5.000    7.475    2.990
   996.90    5.000    7.475    2.985
   997.00    5.000    7.475    2.985
   997.10    5.000    7.475    2.990
   997.20    5.000    7.475    2.985
   997.30    5.000    7.475    2.990
   997.40    5.000    7.475    2.985
   997.50    5.000    7.480    2.985
   997.60    5.000    7.480    2.990
   997.70    5.000    7.480    2.990
   997.80    5.000    7.480    2.990
   997.90    5.000    7.480    2.985
   998.00    5.000    7.480    2.985
   998.10    5.000    7.480    2.985
   998.20    5.000    7.480    2.985
   998.30    5.000    7.480    2.985
   998.40    5.000    7.480    2.985
   998.50    5.000    7.480    2.985
   998.60    5.000    7.480    2.985
   998.70    5.000    7.480    2.985
   998.80    5.000    7.480    2.990
   998.90    5.000    7.480    2.990
   999.00    5.000    7.480    2.990
   999.10    5.000    7.480    2.990
   999.20    5.000    7.480    2.985
   999.30    5.000    7.480    2.985
   999.40    5.000    7.480    2.985
   999.50    5.000    7.480    2.985
   999.60    5.000    7.480    2.985
   999.70    5.000    7.480    2.985
   999.80    5.000    7.480    2.990
   999.90    5.000    7.480    2.990
  1000.00    5.000    7.480    2.990
  1000.10    5.000    7.480    2.990
  1000.20    5.000    7.480    2.990
  1000.30    5.000    7.480    2.990
  1000.40    5.000    7.480    2.990
  1000.50    5.000    7.480    2.995
  1000.60    5.000    7.480    2.990
  1000.70    5.000    7.480    2.990
  1000.80    5.000    7.480    2.995
  1000.90    5.000    7.480    2.995
  1001.00    5.000    7.480    2.990
  1001.10    5.000    7.480    2.990
  1001.20    5.000    7.480    2.990
  1001.30    5.000    7.480    2.990
  1001.40    5.000    7.480    2.990
  1001.50    5.000    7.480    2.990
  1001.60    5.000    7.480    2.990
  1001.70    5.000    7.480    2.985
  1001.80    5.000    7.480    2.985
  1001.90    5.000    7.480    2.985
  1002.00    5.000    7.480    2.985
  1002.10    5.000    7.480    2.985
  1002.20    5.000    7.480    2.985
  1002.30    5.000    7.480    2.980
  1002.40    5.000    7.480    2.980
  1002.50    5.000    7.480    2.980
  1002.60    5.000    7.480    2.985
  1002.70    5.000    7.480    2.985
  1002.80    5.000    7.480    2.985
  1002.90    5.000    7.480    2.980
  1003.00    5.000    7.480    2.980
  1003.10    5.000    7.480    2.985
  1003.20    5.000    7.480    2.985
  1003.30    5.000    7.480    2.985
  1003.40    5.000    7.480    2.985
  1003.50    5.000    7.480    2.990
  1003.60    5.000    7.480    2.990
  1003.70    5.000    7.485    2.990
  1003.80    5.000    7.485    2.990
  1003.90    5.000    7.485    2.995
  1004.00    5.000    7.485    2.990
  1004.10    5.000    7.485    2.995
  1004.20    5.000    7.485    2.995
  1004.30    5.000    7.485    2.990
  1004.40    5.000    7.485    2.990
  1004.50    5.000    7.485    2.990
  1004.60    5.000    7.485    2.990
  1004.70    5.000    7.485    2.990
  1004.80    5.000    7.485    2.990
  1004.90    5.000    7.485    2.990
  1005.00    5.000    7.485    2.990
  1005.10    5.000    7.485    2.990
  1005.20    5.000    7.485    2.990
  1005.30    5.000    7.485    2.990
  1005.40    5.000    7.485    2.985
  1005.50    5.000    7.485    2.985
  1005.60    5.000    7.485    2.985
  1005.70    5.000    7.485    2.990
  1005.80    5.000    7.485    2.990
  1005.90    5.000    7.485    2.985
  1006.00    5.000    7.485    2.985
  1006.10    5.000    7.485    2.985
  1006.20    5.000    7.485    2.985
  1006.30    5.000    7.485    2.985
  1006.40    5.000    7.485    2.980
  1006.50    5.000    7.485    2.980
  1006.60    5.000    7.485    2.980
  1006.70    5.000    7.485    2.980
  1006.80    5.000    7.485    2.980
  1006.90    5.000    7.485    2.980
  1007.00    5.000    7.485    2.985
  1007.10    5.000    7.485    2.985
  1007.20    5.000    7.485    2.985
  1007.30    5.000    7.485    2.985
  1007.40    5.000    7.485    2.990
  1007.50    5.000    7.485    2.990
  1007.60    5.000    7.485    2.990
  1007.70    5.000    7.485    2.990
  1007.80    5.000    7.485    2.990
  1007.90    5.000    7.485    2.990
  1008.00    5.000    7.485    2.990
  1008.10    5.000    7.485    2.990
  1008.20    5.000    7.485    2.990
  1008.30    5.000    7.485    2.990
  1008.40    5.000    7.485    2.995
  1008.50    5.000    7.485    2.990
  1008.60    5.000    7.485    2.995
  1008.70    5.000    7.485    2.995
  1008.80    5.000    7.485    2.990
  1008.90    5.000    7.485    2.990
  1009.00    5.000    7.485    2.990
  1009.10    5.000    7.485    2.990
  1009.20    5.000    7.485    2.985
  1009.30    5.000    7.485    2.985
  1009.40    5.000    7.485    2.985
  1009.50    5.000    7.485    2.985
  1009.60    5.000    7.485    2.985
  1009.70    5.000    7.485    2.990
  1009.80    5.000    7.485    2.985
  1009.90    5.000    7.485    2.985
  1010.00    5.000    7.490    2.985
  1010.10    5.000    7.485    2.985
  1010.20    5.000    7.490    2.985
  1010.30    5.000    7.490    2.985
  1010.40    5.000    7.490    2.985
  1010.50    5.000    7.490    2.985
  1010.60    5.000    7.490    2.985
  1010.70    5.000    7.490    2.985
  1010.80    5.000    7.485    2.990
  1010.90    5.000    7.490    2.990
  1011.00    5.000    7.490    2.990
  1011.10    5.000    7.490    2.990
  1011.20    5.000    7.490    2.990
  1011.30    5.000    7.490    2.990
  1011.40    5.000    7.490    2.990
  1011.50    5.000    7.490    2.985
  1011.60    5.000    7.490    2.985
  1011.70    5.000    7.490    2.985
  1011.80    5.000    7.490    2.985
  1011.90    5.000    7.490    2.985
  1012.00    5.000    7.490    2.980
  1012.10    5.000    7.490    2.980
  1012.20    5.000    7.490    2.980
  1012.30    5.000    7.490    2.980
  1012.40    5.000    7.490    2.980
  1012.50    5.000    7.490    2.975
  1012.60    5.000    7.490    2.975
  1012.70    5.000    7.490    2.980
  1012.80    5.000    7.490    2.980
  1012.90    5.000    7.490    2.980
  1013.00    5.000    7.490    2.980
  1013.10    5.000    7.490    2.980
  1013.20    5.000    7.490    2.980
  1013.30    5.000    7.490    2.980
  1013.40    5.000    7.490    2.980
  1013.50    5.000    7.490    2.980
  1013.60    5.000    7.490    2.980
  1013.70    5.000    7.490    2.980
  1013.80    5.000    7.490    2.980
  1013.90    5.000    7.490    2.980
  1014.00    5.000    7.490    2.980
  1014.10    5.000    7.490    2.980
  1014.20    5.000    7.490    2.980
  1014.30    5.000    7.490    2.980
  1014.40    5.000    7.490    2.980
  1014.50    5.000    7.490    2.980
  1014.60    5.000    7.490    2.980
  1014.70    5.000    7.490    2.980
  1014.80    5.000    7.490    2.985
  1014.90    5.000    7.490    2.985
  1015.00    5.000    7.490    2.985
  1015.10    5.000    7.490    2.985
  1015.20    5.000    7.490    2.985
  1015.30    5.000    7.490    2.985
  1015.40    5.000    7.490    2.985
  1015.50    5.000    7.490    2.985
  1015.60    5.000    7.490    2.985
  1015.70    5.000    7.490    2.985
  1015.80    5.000    7.490    2.985
  1015.90    5.000    7.490    2.985
  1016.00    5.000    7.490    2.990
  1016.10    5.000    7.490    2.990
  1016.20    5.000    7.490    2.985
  1016.30    5.000    7.490    2.990
  1016.40    5.000    7.490    2.985
  1016.50    5.000    7.490    2.990
  1016.60    5.000    7.495    2.990
  1016.70    5.000    7.495    2.995
  1016.80    5.000    7.495    2.990
  1016.90    5.000    7.495    2.990
  1017.00    5.000    7.495    2.990
  1017.10    5.000    7.495    2.990
  1017.20    5.000    7.495    2.990
  1017.30    5.000    7.495    2.990
  1017.40    5.000    7.495    2.990
  1017.50    5.000    7.495    2.990
  1017.60    5.000    7.495    2.985
  1017.70    5.000    7.495    2.985
  1017.80    5.000    7.495    2.985
  1017.90    5.000    7.495    2.985
  1018.00    5.000    7.495    2.985
  1018.10    5.000    7.495    2.985
  1018.20    5.000    7.495    2.985
  1018.30    5.000    7.495    2.990
  1018.40    5.000    7.495    2.990
  1018.50    5.000    7.495    2.990
  1018.60    5.000    7.495    2.990
  1018.70    5.000    7.495    2.990
  1018.80    5.000    7.495    2.990
  1018.90    5.000    7.495    2.995
  1019.00    5.000    7.495    2.995
  1019.10    5.000    7.495    2.990
  1019.20    5.000    7.495    2.990
  1019.30    5.000    7.495    2.995
  1019.40    5.000    7.495    2.995
  1019.50    5.000    7.495    2.995
  1019.60    5.000    7.495    2.995
  1019.70    5.000    7.495    2.995
  1019.80    5.000    7.495    2.995
  1019.90    5.000    7.495    3.000
  1020.00    5.000    7.495    2.995
  1020.10    5.000    7.495    2.995
  1020.20    5.000    7.495    2.995
  1020.30    5.000    7.495    2.995
  1020.40    5.000    7.495    2.995
  1020.50    5.000    7.495    2.995
  1020.60    5.000    7.495    2.995
  1020.70    5.000    7.495    2.995
  1020.80    5.000    7.495    2.995
  1020.90    5.000    7.495    2.995
  1021.00    5.000    7.495    2.995
  1021.10    5.000    7.495    3.000
  1021.20    5.000    7.495    3.000
  1021.30    5.000    7.500    3.000
  1021.40    5.000    7.495    3.000
  1021.50    5.000    7.500    3.000
  1021.60    5.000    7.500    3.000
  1021.70    5.000    7.495    3.000
  1021.80    5.000    7.500    3.000
  1021.90    5.000    7.500    3.000
  1022.00    5.000    7.500    3.000
  1022.10    5.000    7.500    3.000
  1022.20    5.000    7.500    2.995
  1022.30    5.000    7.500    2.995
  1022.40    5.000    7.500    2.995
  1022.50    5.000    7.500    2.995
  1022.60    5.000    7.500    2.995
  1022.70    5.000    7.500    2.995
  1022.80    5.000    7.500    3.000
  1022.90    5.000    7.500    3.000
  1023.00    5.000    7.500    3.000
  1023.10    5.000    7.500    3.000
  1023.20    5.000    7.500    3.000
  1023.30    5.000    7.500    3.000
  1023.40    5.000    7.500    3.000
  1023.50    5.000    7.500    3.005
  1023.60    5.000    7.500    3.005
  1023.70    5.000    7.500    3.005
  1023.80    5.000    7.500    3.005
  1023.90    5.000    7.500    3.005
  1024.00    5.000    7.500    3.000
  1024.10    5.000    7.500    3.000
  1024.20    5.000    7.500    3.005
  1024.30    5.000    7.500    3.005
  1024.40    5.000    7.500    3.005
  1024.50    5.000    7.500    3.005
  1024.60    5.000    7.500    3.005
  1024.70    5.000    7.500    3.000
  1024.80    5.000    7.500    3.000
  1024.90    5.000    7.500    3.000
  1025.00    5.000    7.500    2.995
  1025.10    5.000    7.500    3.000
  1025.20    5.000    7.500    3.000
  1025.30    5.000    7.500    3.000
  1025.40    5.000    7.500    3.000
  1025.50    5.000    7.500    2.995
  1025.60    5.000    7.500    3.000
  1025.70    5.000    7.500    3.000
  1025.80    5.000    7.500    2.995
  1025.90    5.000    7.500    2.995
  1026.00    5.000    7.500    2.995
  1026.10    5.000    7.500    3.000
  1026.20    5.000    7.500    3.000
  1026.30    5.000    7.500    2.995
  1026.40    5.000    7.500    2.995
  1026.50    5.000    7.500    2.995
  1026.60    5.000    7.500    2.995
  1026.70    5.000    7.500    2.995
  1026.80    5.000    7.500    2.995
  1026.90    5.000    7.500    2.990
  1027.00    5.000    7.500    2.990
  1027.10    5.000    7.500    2.990
  1027.20    5.000    7.500    2.995
  1027.30    5.000    7.500    2.995
  1027.40    5.000    7.500    2.995
  1027.50    5.000    7.500    2.995
  1027.60    5.000    7.500    2.995
  1027.70    5.000    7.500    3.000
  1027.80    5.000    7.500    3.000
  1027.90    5.000    7.505    3.000
  1028.00    5.000    7.505    3.000
  1028.10    5.000    7.505    3.000
  1028.20    5.000    7.505    2.995
  1028.30    5.000    7.505    2.995
  1028.40    5.000    7.505    2.995
  1028.50    5.000    7.505    2.995
  1028.60    5.000    7.505    2.995
  1028.70    5.000    7.505    2.995
  1028.80    5.000    7.505    2.995
  1028.90    5.000    7.505    2.995
  1029.00    5.000    7.505    2.990
  1029.10    5.000    7.505    2.990
  1029.20    5.000    7.505    2.990
  1029.30    5.000    7.505    2.990
  1029.40    5.000    7.505    2.990
  1029.50    5.000    7.505    2.990
  1029.60    5.000    7.505    2.990
  1029.70    5.000    7.505    2.990
  1029.80    5.000    7.505    2.990
  1029.90    5.000    7.505    2.990
  1030.00    5.000    7.505    2.990
  1030.10    5.000    7.505    2.990
  1030.20    5.000    7.505    2.995
  1030.30    5.000    7.505    2.995
  1030.40    5.000    7.505    3.000
  1030.50    5.000    7.505    3.000
  1030.60    5.000    7.505    3.000
  1030.70    5.000    7.505    3.000
  1030.80    5.000    7.505    3.000
  1030.90    5.000    7.505    3.000
  1031.00    5.000    7.505    3.000
  1031.10    5.000    7.505    3.000
  1031.20    5.000    7.505    3.005
  1031.30    5.000    7.505    3.005
  1031.40    5.000    7.505    3.005
  1031.50    5.000    7.505    3.000
  1031.60    5.000    7.505    3.000
  1031.70    5.000    7.505    3.000
  1031.80    5.000    7.505    3.000
  1031.90    5.000    7.505    3.000
  1032.00    5.000    7.505    3.000
  1032.10    5.000    7.505    3.000
  1032.20    5.000    7.505    3.000
  1032.30    5.000    7.505    3.000
  1032.40    5.000    7.505    3.000
  1032.50    5.000    7.505    3.000
  1032.60    5.000    7.505    3.000
  1032.70    5.000    7.505    3.000
  1032.80    5.000    7.505    3.000
  1032.90    5.000    7.505    3.000
  1033.00    5.000    7.505    3.000
  1033.10    5.000    7.505    3.000
  1033.20    5.000    7.505    3.000
  1033.30    5.000    7.505    3.005
  1033.40    5.000    7.505    3.005
  1033.50    5.000    7.510    3.005
  1033.60    5.000    7.505    3.005
  1033.70    5.000    7.510    3.000
  1033.80    5.000    7.510    3.000
  1033.90    5.000    7.505    3.000
  1034.00    5.000    7.510    3.005
  1034.10    5.000    7.510    3.005
  1034.20    5.000    7.510    3.005
  1034.30    5.000    7.510    3.005
  1034.40    5.000    7.510    3.005
  1034.50    5.000    7.510    3.005
  1034.60    5.000    7.510    3.005
  1034.70    5.000    7.510    3.005
  1034.80    5.000    7.510    3.005
  1034.90    5.000    7.510    3.005
  1035.00    5.000    7.510    3.005
  1035.10    5.000    7.510    3.005
  1035.20    5.000    7.510    3.005
  1035.30    5.000    7.510    3.005
  1035.40    5.000    7.510    3.005
  1035.50    5.000    7.510    3.005
  1035.60    5.000    7.510    3.005
  1035.70    5.000    7.510    3.005
  1035.80    5.000    7.510    3.005
  1035.90    5.000    7.510    3.005
  1036.00    5.000    7.510    3.005
  1036.10    5.000    7.510    3.005
  1036.20    5.000    7.510    3.005
  1036.30    5.000    7.510    3.005
  1036.40    5.000    7.510    3.005
  1036.50    5.000    7.510    3.005
  1036.60    5.000    7.510    3.005
  1036.70    5.000    7.510    3.005
  1036.80    5.000    7.510    3.005
  1036.90    5.000    7.510    3.005
  1037.00    5.000    7.510    3.005
  1037.10    5.000    7.510    3.010
  1037.20    5.000    7.510    3.010
  1037.30    5.000    7.510    3.005
  1037.40    5.000    7.510    3.005
  1037.50    5.000    7.510    3.005
  1037.60    5.000    7.510    3.010
  1037.70    5.000    7.510    3.010
  1037.80    5.000    7.510    3.010
  1037.90    5.000    7.510    3.010
  1038.00    5.000    7.510    3.010
  1038.10    5.000    7.510    3.010
  1038.20    5.000    7.510    3.010
  1038.30    5.000    7.510    3.010
  1038.40    5.000    7.515    3.010
  1038.50    5.000    7.510    3.010
  1038.60    5.000    7.510    3.010
  1038.70    5.000    7.515    3.010
  1038.80    5.000    7.510    3.010
  1038.90    5.000    7.515    3.010
  1039.00    5.000    7.515    3.010
  1039.10    5.000    7.515    3.010
  1039.20    5.000    7.515    3.010
  1039.30    5.000    7.515    3.010
  1039.40    5.000    7.515    3.010
  1039.50    5.000    7.515    3.010
  1039.60    5.000    7.515    3.010
  1039.70    5.000    7.515    3.010
  1039.80    5.000    7.515    3.005
  1039.90    5.000    7.515    3.005
  1040.00    5.000    7.515    3.005
  1040.10    5.000    7.515    3.005
  1040.20    5.000    7.515    3.005
  1040.30    5.000    7.515    3.005
  1040.40    5.000    7.515    3.000
  1040.50    5.000    7.515    3.000
  1040.60    5.000    7.515    3.000
  1040.70    5.000    7.515    3.000
  1040.80    5.000    7.515    3.000
  1040.90    5.000    7.515    3.000
  1041.00    5.000    7.515    3.000
  1041.10    5.000    7.515    3.000
  1041.20    5.000    7.515    3.000
  1041.30    5.000    7.515    3.000
  1041.40    5.000    7.515    3.000
  1041.50    5.000    7.515    3.000
  1041.60    5.000    7.515    3.000
  1041.70    5.000    7.515    3.000
  1041.80    5.000    7.515    3.005
  1041.90    5.000    7.515    3.005
  1042.00    5.000    7.515    3.005
  1042.10    5.000    7.515    3.005
  1042.20    5.000    7.515    3.005
  1042.30    5.000    7.515    3.005
  1042.40    5.000    7.515    3.005
  1042.50    5.000    7.515    3.005
  1042.60    5.000    7.515    3.005
  1042.70    5.000    7.515    3.000
  1042.80    5.000    7.515    3.000
  1042.90    5.000    7.515    3.000
  1043.00    5.000    7.515    2.995
  1043.10    5.000    7.515    2.995
  1043.20    5.000    7.515    3.000
  1043.30    5.000    7.520    2.995
  1043.40    5.000    7.515    3.000
  1043.50    5.000    7.515    2.995
  1043.60    5.000    7.515    2.995
  1043.70    5.000    7.515    2.995
  1043.80    5.000    7.515    2.995
  1043.90    5.000    7.520    2.995
  1044.00    5.000    7.515    2.990
  1044.10    5.000    7.515    2.990
  1044.20    5.000    7.515    2.990
  1044.30    5.000    7.520    2.995
  1044.40    5.000    7.520    2.995
  1044.50    5.000    7.520    2.995
  1044.60    5.000    7.520    2.995
  1044.70    5.000    7.520    2.995
  1044.80    5.000    7.520    2.995
  1044.90    5.000    7.520    2.990
  1045.00    5.000    7.520    2.995
  1045.10    5.000    7.520    2.995
  1045.20    5.000    7.520    2.995
  1045.30    5.000    7.520    2.995
  1045.40    5.000    7.520    2.995
  1045.50    5.000    7.520    2.995
  1045.60    5.000    7.520    2.995
  1045.70    5.000    7.520    2.995
  1045.80    5.000    7.520    2.995
  1045.90    5.000    7.520    2.995
  1046.00    5.000    7.520    2.995
  1046.10    5.000    7.520    2.995
  1046.20    5.000    7.520    2.995
  1046.30    5.000    7.520    3.000
  1046.40    5.000    7.520    3.000
  1046.50    5.000    7.520    3.000
  1046.60    5.000    7.520    3.000
  1046.70    5.000    7.520    3.000
  1046.80    5.000    7.520    3.000
  1046.90    5.000    7.520    3.000
  1047.00    5.000    7.520    2.995
  1047.10    5.000    7.520    2.995
  1047.20    5.000    7.520    2.995
  1047.30    5.000    7.520    2.995
  1047.40    5.000    7.520    2.995
  1047.50    5.000    7.520    2.995
  1047.60    5.000    7.520    2.995
  1047.70    5.000    7.520    2.990
  1047.80    5.000    7.520    2.990
  1047.90    5.000    7.520    2.990
  1048.00    5.000    7.520    2.990
  1048.10    5.000    7.525    2.990
  1048.20    5.000    7.520    2.990
  1048.30    5.000    7.520    2.995
  1048.40    5.000    7.525    2.995
  1048.50    5.000    7.520    2.995
  1048.60    5.000    7.525    2.995
  1048.70    5.000    7.525    2.995
  1048.80    5.000    7.525    2.995
  1048.90    5.000    7.525    3.000
  1049.00    5.000    7.525    3.000
  1049.10    5.000    7.525    2.995
  1049.20    5.000    7.525    3.000
  1049.30    5.000    7.525    3.000
  1049.40    5.000    7.525    3.000
  1049.50    5.000    7.525    2.995
  1049.60    5.000    7.525    2.995
  1049.70    5.000    7.525    3.000
  1049.80    5.000    7.525    3.000
  1049.90    5.000    7.525    3.000
  1050.00    5.000    7.525    3.000
  1050.10    5.000    7.525    3.000
  1050.20    5.000    7.525    3.000
  1050.30    5.000    7.525    3.000
  1050.40    5.000    7.525    2.995
  1050.50    5.000    7.525    2.995
  1050.60    5.000    7.525    2.995
  1050.70    5.000    7.525    2.995
  1050.80    5.000    7.525    2.995
  1050.90    5.000    7.525    2.995
  1051.00    5.000    7.525    2.995
  1051.10    5.000    7.525    2.995
  1051.20    5.000    7.525    2.995
  1051.30    5.000    7.525    2.995
  1051.40    5.000    7.525    2.995
  1051.50    5.000    7.525    3.000
  1051.60    5.000    7.525    2.995
  1051.70    5.000    7.525    2.995
  1051.80    5.000    7.525    2.995
  1051.90    5.000    7.525    2.995
  1052.00    5.000    7.525    2.995
  1052.10    5.000    7.525    2.995
  1052.20    5.000    7.525    2.995
  1052.30    5.000    7.525    2.995
  1052.40    5.000    7.525    2.995
  1052.50    5.000    7.525    2.995
  1052.60    5.000    7.525    2.995
  1052.70    5.000    7.525    2.995
  1052.80    5.000    7.525    2.995
  1052.90    5.000    7.525    2.990
  1053.00    5.000    7.525    2.990
  1053.10    5.000    7.525    2.990
  1053.20    5.000    7.525    2.990
  1053.30    5.000    7.525    2.990
  1053.40    5.000    7.530    2.990
  1053.50    5.000    7.530    2.985
  1053.60    5.000    7.525    2.990
  1053.70    5.000    7.530    2.990
  1053.80    5.000    7.530    2.990
  1053.90    5.000    7.530    2.990
  1054.00    5.000    7.530    2.990
  1054.10    5.000    7.530    2.990
  1054.20    5.000    7.530    2.990
  1054.30    5.000    7.530    2.990
  1054.40    5.000    7.530    2.990
  1054.50    5.000    7.530    2.990
  1054.60    5.000    7.530    2.990
  1054.70    5.000    7.530    2.990
  1054.80    5.000    7.530    2.990
  1054.90    5.000    7.530    2.985
  1055.00    5.000    7.530    2.985
  1055.10    5.000    7.530    2.985
  1055.20    5.000    7.530    2.985
  1055.30    5.000    7.530    2.985
  1055.40    5.000    7.530    2.980
  1055.50    5.000    7.530    2.980
  1055.60    5.000    7.530    2.980
  1055.70    5.000    7.530    2.985
  1055.80    5.000    7.530    2.985
  1055.90    5.000    7.530    2.985
  1056.00    5.000    7.530    2.990
  1056.10    5.000    7.530    2.990
  1056.20    5.000    7.530    2.990
  1056.30    5.000    7.530    2.990
  1056.40    5.000    7.530    2.990
  1056.50    5.000    7.530    2.990
  1056.60    5.000    7.530    2.990
  1056.70    5.000    7.530    2.990
  1056.80    5.000    7.530    2.990
  1056.90    5.000    7.530    2.990
  1057.00    5.000    7.530    2.990
  1057.10    5.000    7.530    2.990
  1057.20    5.000    7.530    2.990
  1057.30    5.000    7.530    2.990
  1057.40    5.000    7.530    2.995
  1057.50    5.000    7.530    2.995
  1057.60    5.000    7.530    2.995
  1057.70    5.000    7.535    2.995
  1057.80    5.000    7.535    2.995
  1057.90    5.000    7.535    2.990
  1058.00    5.000    7.535    2.990
  1058.10    5.000    7.535    2.990
  1058.20    5.000    7.535    2.990
  1058.30    5.000    7.535    2.990
  1058.40    5.000    7.535    2.990
  1058.50    5.000    7.535    2.990
  1058.60    5.000    7.535    2.990
  1058.70    5.000    7.535    2.985
  1058.80    5.000    7.535    2.985
  1058.90    5.000    7.535    2.985
  1059.00    5.000    7.535    2.985
  1059.10    5.000    7.535    2.985
  1059.20    5.000    7.535    2.985
  1059.30    5.000    7.535    2.985
  1059.40    5.000    7.535    2.985
  1059.50    5.000    7.535    2.985
  1059.60    5.000    7.535    2.985
  1059.70    5.000    7.535    2.985
  1059.80    5.000    7.535    2.985
  1059.90    5.000    7.535    2.990
  1060.00    5.000    7.535    2.990
  1060.10    5.000    7.535    2.990
  1060.20    5.000    7.535    2.990
  1060.30    5.000    7.535    2.990
  1060.40    5.000    7.535    2.990
  1060.50    5.000    7.535    2.990
  1060.60    5.000    7.535    2.990
  1060.70    5.000    7.535    2.985
  1060.80    5.000    7.535    2.990
  1060.90    5.000    7.535    2.990
  1061.00    5.000    7.535    2.990
  1061.10    5.000    7.535    2.985
  1061.20    5.000    7.535    2.985
  1061.30    5.000    7.535    2.985
  1061.40    5.000    7.535    2.985
  1061.50    5.000    7.535    2.985
  1061.60    5.000    7.535    2.985
  1061.70    5.000    7.535    2.985
  1061.80    5.000    7.535    2.985
  1061.90    5.000    7.535    2.985
  1062.00    5.000    7.535    2.985
  1062.10    5.000    7.535    2.985
  1062.20    5.000    7.535    2.985
  1062.30    5.000    7.535    2.990
  1062.40    5.000    7.535    2.990
  1062.50    5.000    7.535    2.990
  1062.60    5.000    7.535    2.990
  1062.70    5.000    7.535    2.995
  1062.80    5.000    7.535    2.995
  1062.90    5.000    7.535    2.995
  1063.00    5.000    7.535    2.995
  1063.10    5.000    7.535    2.995
  1063.20    5.000    7.535    2.995
  1063.30    5.000    7.535    2.995
  1063.40    5.000    7.535    2.995
  1063.50    5.000    7.535    2.995
  1063.60    5.000    7.535    2.990
  1063.70    5.000    7.535    2.990
  1063.80    5.000    7.535    2.990
  1063.90    5.000    7.535    2.990
  1064.00    5.000    7.535    2.990
  1064.10    5.000    7.535    2.985
  1064.20    5.000    7.535    2.985
