"Date","Time","Millisecond","C1","C2","Register"
"2023/09/21","11:07:31","180","0.030000","0.030000","0.000000"
"2023/09/21","11:07:33","180","0.040000","0.030000","0.000000"
"2023/09/21","11:07:35","180","0.040000","0.030000","0.000000"
"2023/09/21","11:07:37","180","0.040000","0.030000","0.000000"
"2023/09/21","11:07:39","180","0.040000","0.020000","0.000000"
"2023/09/21","11:07:41","180","0.030000","0.030000","0.000000"
"2023/09/21","11:07:43","170","0.040000","0.030000","0.000000"
"2023/09/21","11:07:45","180","0.040000","0.030000","0.000000"
"2023/09/21","11:07:47","190","0.040000","0.030000","0.000000"
"2023/09/21","11:07:49","170","0.040000","0.030000","0.000000"
"2023/09/21","11:07:51","170","0.040000","0.030000","0.000000"
"2023/09/21","11:07:53","170","0.040000","0.030000","0.000000"
"2023/09/21","11:07:55","190","0.040000","0.020000","0.000000"
"2023/09/21","11:07:57","190","0.040000","0.020000","0.000000"
"2023/09/21","11:07:59","190","0.030000","0.020000","0.000000"
"2023/09/21","11:08:01","170","0.030000","0.030000","0.000000"
"2023/09/21","11:08:03","170","0.040000","0.030000","0.000000"
